time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776314560001012500,102.15601245117188,551.2299693468958,1.3747748710748313,-1,-33.43917847683985,525.4152758959681,-1,14.245954590575272,6.465604782247585,-70.687023438233,0.03590477099377629
1776314561001041400,103.15604150390625,551.4939188566059,1.328208764508742,-1,-33.43918004106723,525.6792254056782,-1,14.24595459057527,6.319013394820428,-70.68702535261608,0.22359102411399218
1776314562001071000,104.15607104492187,551.3984712483361,1.3105875069196342,-1,-33.43917954758957,525.5837777974084,-1,14.24595459057527,6.16599648015027,-70.68701891859949,0.09298654004755902
1776314563001101000,105.15610107421875,551.2101361881942,1.3880108633924229,-1,-33.43917981755818,525.3954427372664,-1,14.245954590575272,6.099937785941851,-70.68701151418239,0.2526687918138424
1776314564001130500,106.15613061523437,551.1395635632798,1.3874336012924808,-1,-33.43918266932851,525.3248701123521,-1,14.24595459057527,6.081503542270176,-70.6870107942107,0.22074334345615726
1776314565001160700,107.15616064453125,550.9390345700085,1.4098205201760687,180,-33.43919192786957,525.1243411190808,165.8160574596174,14.245954571599654,9.15049856904245,-70.68700653957087,0.43490004634558177
1776314566001190100,108.15619018554688,551.0165870394558,1.2656426361846582,180,-33.439199273458065,525.201893588528,177.5575205331044,14.245954570948149,9.12006572617532,-70.68701047355624,0.4495148052376744
1776314567001220000,109.15622021484376,550.863687469624,1.4051406307418424,180,-33.439204793091875,525.0489940186962,177.55752075124119,14.245954579772569,9.090097795517789,-70.68701083971966,0.44122504567081255
1776314568001249500,110.15624951171876,550.6983837559819,1.403451327379239,180,-33.439212168747105,524.8836903050542,177.5575206921924,14.245954581178793,8.904881565673978,-70.68701072074516,0.4518605353602044
1776314569001278500,111.15627856445313,550.8298328574747,1.0743297084747154,114.73476260616414,-33.439224196855164,525.015139406547,173.12685306466264,14.245954574003658,8.796008400216333,-70.6870082684856,0.7486561277193342
1776314570001309400,112.15630932617188,550.4952572388574,1.0571383997299717,138.11776218792983,-33.43922618748278,524.6805637879297,178.3691386013873,14.245954578625147,8.822820430851577,-70.6870097846472,0.5100766078635858
1776314571001339000,113.1563388671875,550.4442929336801,1.1387548664619331,108.11732976637484,-33.439233943080296,524.6295994827524,176.2472107061995,14.245954576902133,8.752704541956604,-70.68700772099004,0.637039180264232
1776314572001368300,114.15636840820312,550.4541734233499,1.1159822287334207,122.31607208898735,-33.43923833572689,524.6394799724221,175.59821041873533,14.245954574759173,8.809158348497466,-70.68700441675024,0.5603701637174707
1776314573001398000,115.15639794921876,550.4301620116457,1.2668900099424856,116.93988437493282,-33.43924346967802,524.615468560718,175.99761074452263,14.245954571373987,8.754958930828352,-70.68700183646581,0.5233361989416714
1776314574001428000,116.15642797851562,550.5016867248341,1.1288255691812568,127.91898646630544,-33.43924974932913,524.6869932739064,175.94566261424214,14.245954563582332,9.068853297235208,-70.68699900107849,0.5562595243906454
1776314575001457200,117.15645703125,550.5095948120579,1.0618122919182036,172.09015860971536,-33.439253940883454,524.6949013611302,174.5918987140585,14.24595456388642,8.851713037670683,-70.68699727494655,0.42159674081426024
1776314576001486800,118.15648681640624,550.3761040074751,1.397756655027228,180,-33.43925529835737,524.5614105565473,173.63439963861023,14.245954575159066,9.47223892183491,-70.68699763541017,0.2576017659332334
1776314577001517300,119.15651733398437,550.2582230437547,1.418040658427997,180,-33.43926188633047,524.443529592827,173.63439889706436,14.245954564334804,9.617644025026108,-70.68699635685606,0.3735777501392645
1776314578001546800,120.15654663085938,549.0116518307477,0.9632113405886664,66.35254547920759,-33.439268403587015,523.19695837982,175.2523618760447,14.245954540679088,9.572286256608992,-70.68699502178274,0.7203862326956852
1776314579001576000,121.15657592773438,548.8343932060525,1.2641839560491097,58.20471221831747,-33.43927290207579,523.0196997551247,175.75642602986437,14.245954548412595,9.032603511157125,-70.6869934107647,0.6110886189399128
1776314580001605600,122.15660571289062,549.7966279704124,1.227955066233448,89.1973307868661,-33.43928227672638,523.9819345194846,175.33764333319394,14.245954546821476,9.054669850611216,-70.68699110515631,0.6699955558381665
1776314581001634000,123.15663403320312,550.1227067038417,1.0098434771602427,85.73394440081096,-33.43929221232315,524.308013252914,172.04774522391827,14.245954530622539,8.942150469738449,-70.68698652060114,0.8803323412525913
1776314582001664300,124.15666430664062,550.1638871021569,0.9557082057082829,97.47537704552948,-33.43930017965035,524.3491936512291,174.77143713408555,14.24595454357443,8.851829910344694,-70.68698645291606,0.7727269694604272
1776314583001694500,125.15669458007812,549.981144993566,1.1199477663030704,118.03332746625004,-33.439305708294654,524.1664515426382,175.1707050546225,14.245954562386617,8.697597032893842,-70.68698434733798,0.5613339469552379
1776314584001723400,126.15672338867188,550.1486456152052,1.1606668286091069,82.7977388637823,-33.43931984579755,524.3339521642774,172.2230938645391,14.245954556614297,8.392268002076777,-70.6869804565604,0.8193458987382042
1776314585001752600,127.15675268554688,550.139098552987,1.1591590734030799,143.99345160625725,-33.43932372886371,524.3244051020592,176.26095406403724,14.245954587146022,8.149867536415032,-70.68698265937945,0.48387030614349036
1776314586001782800,128.15678271484376,550.2671553455293,1.2239815449051388,180,-33.43932894113484,524.4524618946016,179.61391426555068,14.24595459214095,7.987288780286163,-70.68698456518409,0.321988820674924
1776314587001811500,129.1568115234375,550.4409508425742,1.3786286796489644,180,-33.43933143540164,524.6262573916465,179.61391501348942,14.245954591189614,7.934123560571769,-70.68698562291128,0.09470794527369794
1776314588001842000,130.15684204101564,550.5021628569812,1.4168085658461758,180,-33.43933844074414,524.6874694060534,179.61391548930732,14.245954591413096,7.804676158651293,-70.68698628629195,0.3286393356719079
1776314589001871000,131.15687109375,550.7230863124132,1.4340851522204532,180,-33.43934357888296,524.9083928614855,179.61391618270656,14.245954590918684,7.747389342209292,-70.68698726192744,0.23003516083527897
1776314590001900800,132.15690087890624,550.7560761235654,1.4147723654946358,180,-33.43934091711062,524.9413826726377,179.61391391232897,14.245954589810585,8.296768606276407,-70.68698404256078,0.03260309244400623
1776314591001930000,133.15692993164063,550.8869753740728,1.3062113325809734,180,-33.43934199545123,525.072281923145,179.61391248943667,14.245954589904745,8.13704154988666,-70.68698202009409,0.020931457386977104
1776314592001960200,134.15696020507812,550.7692652950063,1.2447293945551092,180,-33.43934155504488,524.9545718440786,179.61391247719067,14.24595459057527,7.905765624885352,-70.68698200347762,0
1776314593001989400,135.1569892578125,550.7692652950063,1.1700931532162298,180,-33.43934155504488,524.9545718440786,179.61391247719067,14.24595459057527,7.894094617622934,-70.68698200347762,0
1776314594002018300,136.15701831054687,550.9966381108388,1.4057489147045454,180,-33.4393394236673,525.1819446599111,179.6139088089006,14.245954584208778,8.178400845059675,-70.6869767980791,0.11600196492396676
1776314595002048500,137.15704858398436,551.0070845047012,1.3872239390430774,180,-33.43933891053798,525.1923910537735,179.61390881117035,14.24595459057527,8.084212469490604,-70.68697680220346,0
1776314596002078000,138.15707788085936,551.0070845047012,1.4124792526475207,180,-33.43933891053798,525.1923910537735,179.61390881117035,14.245954590575272,7.750889711862716,-70.68697680220346,0
1776314597002108200,139.15710815429688,551.0070845047012,1.408614882505831,180,-33.43933891053798,525.1923910537735,179.61390881117035,14.245954590575272,7.395428747511942,-70.68697680220346,0
1776314598002137600,140.1571376953125,551.0070845047012,1.4076942257646803,180,-33.43933891053798,525.1923910537735,179.61390881117035,14.245954590575272,7.183767206163701,-70.68697680220346,0
1776314599002167300,141.15716723632812,550.9875386655331,1.0939648147207304,180,-33.43934383949663,525.1728452146053,179.61390855367128,14.245954590575268,6.97791691296357,-70.68697642788649,0
1776314600002196200,142.1571962890625,550.9875386655331,0.9685276387374813,180,-33.43934383949663,525.1728452146053,179.61390855367128,14.24595459057527,6.870394738565132,-70.68697642788649,0
1776314601002225700,143.1572255859375,550.9875386655331,1.0935245421984296,180,-33.43934383949663,525.1728452146053,179.61390855367128,14.24595459057527,6.7163477812769345,-70.68697642788649,0
