time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1775230026011890400,396.50489038085936,1077.0057281674817,1.424566585767997,-1,-33.55460679293976,1048.615932864137,-1,6.572328300729787,3.340008549824474,-70.39780781455441,0
1775230027011904300,397.504904296875,1079.3129287939519,1.5152197504370373,180,-33.55460761049322,1050.9231334906071,29.952683401956165,6.53047284855251,3.618899144450388,-70.39780956624993,0.14530399460436472
1775230028011919400,398.5049194335937,1078.0534628108144,1.0017400220296175,180,-33.55460601541879,1049.6636675074697,29.477171590321237,6.449579560470876,3.618399200086726,-70.39781366653425,0.01846373883562262
1775230029011933000,399.50493286132814,1077.4997215848416,0.98809695510638,180,-33.55460191320473,1049.1099262814969,29.477170040437855,6.414085043972388,3.596144360137999,-70.39780985841895,0
1775230030011947300,400.504947265625,1078.67517639976,1.2204507674599723,180,-33.55459988801843,1050.2853810964152,29.477169363599096,6.482268940374204,3.5358930676774287,-70.39781555998344,0
1775230031011961000,401.5049611816406,1077.6256270296872,1.48555832362801,180,-33.554600414903824,1049.2358317263424,29.4771695529334,6.700267151713281,3.67160517203298,-70.39781521361932,0.15665365126740413
1775230032011975200,402.50497509765626,1077.9340532645583,1.3961714607304165,180,-33.554600985830476,1049.5442579612136,29.477169826693615,6.57031344005919,3.600803288943949,-70.39782072776497,0.11788809435675254
1775230033011988700,403.5049887695312,1077.9487808039412,1.181762076836927,180,-33.55460458557087,1049.5589855005965,29.47717118033296,6.444092612280905,3.4837535488128277,-70.39782351987614,0.008103148186453623
1775230034012003000,404.50500317382813,1077.9661076469347,0.9692329812630341,180,-33.554606650482775,1049.57631234359,29.47717197625319,6.456930214473921,3.439039308240403,-70.39782679002701,0
1775230035012017200,405.50501708984376,1078.03006550204,1.5466382330890598,180,-33.554608689097584,1049.6402701986954,29.477172756979336,6.427497188249313,3.3904993164373907,-70.39782958429515,0.046430934967028735
1775230036012031000,406.5050310058594,1078.0074304705486,1.4504839033003387,180,-33.554606385099525,1049.6176351672038,29.47717195487825,6.4536914655111355,3.1740257183014964,-70.39783331670712,0.09116395446644815
1775230037012044800,407.505044921875,1078.1219728803262,1.2779870122625185,180,-33.55460939823385,1049.7321775769815,29.477173039856986,6.40700077145196,3.134003585688833,-70.39783152646429,0.009857889940023122
1775230038012059600,408.5050595703125,1077.1510002007708,1.70446876100728,180,-33.55460873934478,1048.761204897426,29.47717276493117,6.5608212093969485,3.135335620588883,-70.3978286837787,0.3046191222429455
1775230039012073200,409.5050732421875,1077.7174517670646,1.0436807562847652,180,-33.55461267400428,1049.32765646372,29.47717420094321,6.618800079673035,3.2082029093487674,-70.39782799504711,0.05159030673853123
1775230040012086800,410.50508666992187,1077.7593587264419,0.7906540213984586,180,-33.55461281259227,1049.3695634230971,29.47717425270526,6.8110392474680825,3.313096457889908,-70.39782807229342,0
1775230041012101000,411.50510107421877,1077.7593587264419,0.7965474026665974,180,-33.55461281259227,1049.3695634230971,29.47717425270526,6.762326335424558,3.2197634553279544,-70.39782807229342,0
1775230042012115200,412.505115234375,1077.3956757038832,1.6805329730946628,180,-33.55461385079791,1049.0058804005384,29.477174641123447,6.682582490366991,3.232536755785992,-70.39782870699248,0.20489781838996465
1775230043012129500,413.50512963867186,1077.7050243448466,1.37175177640675,180,-33.554619198634065,1049.3152290415019,29.477176646324654,6.657710263500747,3.2017622791031877,-70.39783235790624,0.05436615781283226
1775230044012143600,414.5051435546875,1077.5922589506954,1.0366569117061433,180,-33.55461921394584,1049.2024636473507,29.477176650750753,6.495997447144061,3.0912597651576985,-70.3978322554514,0
1775230045012157000,415.50515698242185,1077.636157374829,1.0392904613176959,180,-33.554620385366455,1049.2463620714843,29.47717715668386,6.329009331774922,3.075200948342702,-70.39783878173955,0.02207622968119252
